"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
62;-1,25157966203825;0,571850118581612;-1,49582179497434;1,19992458786648;0,728405576086102;0,0613514529962725;0,0160219882488228;0,0846369497645326;0,0328064236057201;0,0133609142448348;"ignorable";"MNAR"
62;-1,28539197304196;0,503957533944601;-1,40827891842195;1,22714856192373;0,728847812171408;0,0277152604707213;0,0144595459986648;0,0334374061212172;0,0306794906875979;0,0141819006698638;"spm";"MNAR"
63;-1,12882013791789;0,55823751456624;-1,59760860183157;1,22694189218309;0,707313226858589;0,0617683608589903;0,0157094936652251;0,0855512700999531;0,033149468417633;0,012917506334631;"ignorable";"MNAR"
63;-1,15329167897824;0,491303109722648;-1,53581991681509;1,2628463413288;0,704414955666699;0,0262187710817169;0,0141379953167892;0,0318963628781485;0,0317456914466689;0,0141055628461174;"spm";"MNAR"
64;-1,12163705637482;0,5645704649999;-1,67837781877231;1,20754955325892;0,714045396073502;0,0611220322567463;0,015912544664057;0,0845028300740841;0,0329840218379841;0,0132108424580901;"ignorable";"MNAR"
64;-1,1501558514176;0,499557637401986;-1,61714755635673;1,23547051847006;0,711388591459641;0,0264471859722519;0,0142373865006676;0,0317925925637592;0,031432440594451;0,0142076463986896;"spm";"MNAR"
65;-1,06418256707406;0,562811411373947;-1,62065512191986;1,23577370721371;0,711238587148469;0,0622360332858509;0,0154787710736629;0,0860878731987647;0,0333905510157064;0,0128713407012257;"ignorable";"MNAR"
65;-1,08084063656783;0,49593452500435;-1,56080410005199;1,26547448573697;0,714191112570632;0,026658367560349;0,0140278288555845;0,0320363671043205;0,0313090975731322;0,0140220607093483;"spm";"MNAR"
66;-1,08225065713484;0,570477268330986;-1,66909667063577;1,18283548944716;0,717928838691029;0,0602274140591488;0,0157900976192843;0,0832466642617115;0,032617349450285;0,0130645699865516;"ignorable";"MNAR"
66;-1,09450204028944;0,505706317650844;-1,63528998313326;1,21600238650109;0,714766560433602;0,0266167414249602;0,014224875209641;0,0323267922282543;0,0312838921237648;0,0140608178068415;"spm";"MNAR"
67;-1,03561821815006;0,571751694216532;-1,69090728010558;1,19405518752561;0,706378593445149;0,0603541345743241;0,0154331329928787;0,0833753270526129;0,0325069430325151;0,0129152513933584;"ignorable";"MNAR"
67;-1,04859567515469;0,50427258838014;-1,64542154034073;1,22455547703015;0,704747854938518;0,0259961328215544;0,0137974374183644;0,0309249942059542;0,031728624069267;0,0141167483628588;"spm";"MNAR"
68;-1,11167072320504;0,548445189027125;-1,70009068112825;1,20636509026493;0,719260610330943;0,061219461611037;0,0159862670152484;0,0846568816487085;0,0331662170075192;0,0134939763752008;"ignorable";"MNAR"
68;-1,1317703549094;0,480984566334505;-1,6471004311741;1,24301652926313;0,710191252226142;0,0265371907645229;0,0141316694519718;0,0319454127296441;0,0314854339650401;0,0143308920290074;"spm";"MNAR"
69;-1,10268429435169;0,562639668233313;-1,60261199614669;1,18756562257961;0,713675901258593;0,0603946911096535;0,0156875654094415;0,083364103368912;0,0325289234132214;0,0130994067384216;"ignorable";"MNAR"
69;-1,11917519035313;0,497200413244358;-1,53458857351902;1,21211383364263;0,71173573680576;0,0266664327990647;0,0140675630779264;0,0319468692031921;0,0314136180586185;0,0141503317245702;"spm";"MNAR"
70;-1,2179673575436;0,579862105550181;-1,50022492317646;1,23754882118913;0,706710575855886;0,0623391662019436;0,0155332798723633;0,0862705945704211;0,0334289701119573;0,0130088223214459;"ignorable";"MNAR"
70;-1,24208214076502;0,512816518633281;-1,43023743714828;1,26520232501408;0,705261452953466;0,0265767475924425;0,0139295762073197;0,0319896239573317;0,0317085415821737;0,0141744521059089;"spm";"MNAR"
71;-1,14053406724998;0,538980785774964;-1,49835487469926;1,19527997473425;0,724236465730068;0,0608898618640986;0,0155855507216872;0,0840853820393486;0,0326714822166979;0,0130947364723433;"ignorable";"MNAR"
71;-1,16362869921316;0,475679209751743;-1,43888640421898;1,22741128836441;0,721433326434512;0,0269841906041167;0,0140765645123854;0,0325657991900607;0,0309947975223475;0,0140441757534328;"spm";"MNAR"
72;-1,12433764837946;0,585941674644042;-1,62364644935655;1,19675932837831;0,707396221752253;0,060594823490955;0,0153093669257682;0,083760283406228;0,0324752989676894;0,0128517184134335;"ignorable";"MNAR"
72;-1,1540875193784;0,524538070615322;-1,56152088901423;1,22892993368965;0,70354897501513;0,0262072266030508;0,0137550326286019;0,03152796449011;0,0317826911372;0,0140775272404009;"spm";"MNAR"
73;-1,15127926691728;0,553419990239759;-1,59585647182102;1,24043466269;0,704536161461548;0,0623684185587191;0,0160029016774053;0,0864133136787265;0,0333162977602528;0,0131775240333004;"ignorable";"MNAR"
