"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
101;-1,19935031098113;0,483154453188067;-1,52737530288753;1,16036974975865;0,751239330227218;0,184745407769413;0,045382061183431;0,252925443157727;0,0980946793550053;0,0427726366685283;"ignorable";"MAR"
101;-1,17734590582401;0,488388485105213;-1,54760806775633;1,15226038667277;0,74937169316687;0,0814158220943504;0,0424751583247099;0,0940984020187274;0,094361060194575;0,0443644728530193;"spm";"MAR"
101;-1,13655793717603;0,496889390985645;-1,48085972403305;0,864817756108509;0,751239330227218;NA;NA;NA;NA;NA;"tseng";"MAR"
101;-1,12515568396526;0,479239944451111;-1,54770534574906;0,853675193541885;0,748011426397972;0,207750104643289;0,044815805995426;0,197794447568259;0,111184626977318;0,0755057230686859;"class";"MAR"
101;-1,08344458170375;0,473813140466081;-1,7423239909185;1,16036974975865;0,743988535206374;0,173193646408433;0,0628658520260789;0,241540319078001;NA;0,0839296727173063;"spsp";"MAR"
102;-1,32158777850267;0,515706751628297;-1,07750333774245;1,27062539151876;0,650172288416635;0,195957470771454;0,0411277832987007;0,271186732961472;0,103967761699561;0,0410831586763634;"ignorable";"MAR"
102;-1,32106483684161;0,526731239473781;-1,13333337782536;1,28160204616893;0,649428450538634;0,0745390664275353;0,0374661196499168;0,0863591741304987;0,10888138186422;0,0469323225903313;"spm";"MAR"
102;-1,36656570985888;0,511958751472848;-1,11826051330531;0,95767905388389;0,650172288416635;NA;NA;NA;NA;NA;"tseng";"MAR"
102;-1,316158635316;0,522162473902975;-1,09103317052986;1,01703948327968;0,651529662468201;0,229216671110363;0,0410190784862996;0,224379391015029;0,0859036349310548;0,0958542938113688;"class";"MAR"
102;-1,1777254771123;0,535037764350051;-1,38249490563826;1,27062539151876;0,615678860123635;0,134990113338727;0,053750829887274;0,179134360398632;NA;0,0607673720487935;"spsp";"MAR"
103;-1,26704892162235;0,451176676739239;-0,861866072403829;1,16948820932364;0,675860138356082;0,182226177210845;0,0400405628462985;0,250978827054469;0,094510807962978;0,0376440293542067;"ignorable";"MAR"
103;-1,24145685705138;0,448446732929143;-0,883693700838956;1,1742348141678;0,677443041613567;0,073819514008833;0,0372174121943682;0,0842784828309084;0,104381273736534;0,0439378459366751;"spm";"MAR"
103;-1,4255001851089;0,443672875885608;-0,695238239705969;0,90764897347534;0,675860138356082;NA;NA;NA;NA;NA;"tseng";"MAR"
103;-1,25021047026576;0,447325914988187;-0,889769956132453;0,906161257953175;0,672667912282468;0,204200170904405;0,039596695969519;0,202382028253311;0,0971142642757221;0,0831869122088393;"class";"MAR"
103;-1,2191904357604;0,442285936802143;-0,950753100049331;1,16948820932364;0,664682892919742;0,15080131227866;0,0554447301513884;0,210777904404537;NA;0,0659422971175355;"spsp";"MAR"
104;-1,06992763890641;0,473195557977754;-1,5957429066862;1,19679726969964;0,766977914146464;0,191513005922547;0,0488211141651754;0,261401369645325;0,100561464449106;0,0446107250255672;"ignorable";"MAR"
104;-1,08274876098778;0,472147710364928;-1,63144663500709;1,19348319488675;0,768601290005184;0,0861671280794297;0,0453802220382734;0,0987635246556342;0,0919991666606308;0,0450834817897151;"spm";"MAR"
104;-1,07377894798415;0,467378455376059;-1,67457012673705;0,96344843274071;0,766977914146464;NA;NA;NA;NA;NA;"tseng";"MAR"
104;-1,09983889618284;0,469162654494843;-1,58609816856803;0,972295027407109;0,765812156642751;0,233363824751641;0,048434804070289;0,221052495377677;0,0937228644751179;0,074831642321055;"class";"MAR"
104;-0,916313492209299;0,463138658518329;-1,90089023754922;1,19679726969964;0,74040989568315;0,166291202037404;0,0661492875932166;0,218934029730277;NA;0,0848045265137419;"spsp";"MAR"
105;-1,10580299169947;0,476320332604348;-1,36068592974566;1,12722784185329;0,686898668636821;0,177862800466996;0,040449709657544;0,24448946087818;0,0934444683361928;0,0391753031077621;"ignorable";"MAR"
105;-1,10762366658689;0,482546017217602;-1,37493078815674;1,13369584625668;0,68633155441758;0,075332762290125;0,0373771475780806;0,0865152118009469;0,103026997602797;0,0445435389287334;"spm";"MAR"
105;-1,08644363786876;0,458695411271997;-1,64603616484921;0,887444394701808;0,686898668636821;NA;NA;NA;NA;NA;"tseng";"MAR"
105;-1,08687198297127;0,491416527150357;-1,34638926857484;0,840755632002315;0,684827536010137;0,18990621032868;0,0399937706979529;0,192486482995418;0,110131097999774;0,0829612365719363;"class";"MAR"
105;-1,15952759830109;0,47822666645628;-1,2384699262992;1,12722784185329;0,671093037468763;0,144348551010911;0,0547128102751178;0,175363507211524;NA;0,067727124996057;"spsp";"MAR"
106;-1,3521035982091;0,522361298487566;-1,53533530112683;1,20579224217921;0,706697054908803;0,187910369003078;0,0446981927384866;0,259783818266632;0,0995843857778442;0,0409774013876476;"ignorable";"MAR"
106;-1,36315501916164;0,528328581991695;-1,49819010767181;1,21080294473906;0,703474288078782;0,0753792564967031;0,0409916047237245;0,0894836963859089;0,100516365840015;0,0448140386814761;"spm";"MAR"
106;-1,1881866091802;0,524887502243188;-1,64914641068645;0,917380810636049;0,706697054908803;NA;NA;NA;NA;NA;"tseng";"MAR"
106;-1,41346036708731;0,534684425961459;-1,505465899248;0,89384910560584;0,705350954737686;0,20572667708716;0,044248397557308;0,202759773657808;0,103225495820205;0,0814633189912984;"class";"MAR"
106;-1,44814829627526;0,525844730467706;-1,32997235968583;1,20579224217921;0,690454552272329;0,184742643515559;0,0611783445834215;0,223607484837936;NA;0,0733025513368178;"spsp";"MAR"
107;-1,52798931412176;0,498584036105185;-1,16177276785591;1,07954284915013;0,71481673713465;0,173544348863871;0,0451316052750937;0,23808009695496;0,0920042990887021;0,042836914008542;"ignorable";"MAR"
107;-1,52492932518857;0,497107344762248;-1,15124247266503;1,08052120929186;0,713834766170748;0,0790646441705979;0,0416520290032691;0,0929478944963131;0,0990574868369162;0,0460287304202974;"spm";"MAR"
107;-1,36324179012731;0,508047745026515;-1,28384517466274;0,904746460327018;0,71481673713465;NA;NA;NA;NA;NA;"tseng";"MAR"
107;-1,50350265201911;0,51304060822662;-1,19150991382208;0,857903746096712;0,711455562635798;0,197718843710126;0,0446170251704688;0,198444752625755;0,110148639609158;0,0844055912778914;"class";"MAR"
107;-1,54890187045038;0,491988907543962;-1,10909636989479;1,07954284915013;0,70551468092494;0,15533949301414;0,0624937347075427;0,215245306911056;NA;0,0780175158891741;"spsp";"MAR"
108;-1,18800728905378;0,466229944111189;-1,72545390236287;1,01522837909049;0,685519857346067;0,164141780600324;0,043141389818411;0,22310479613115;0,0861184424797163;0,0396272026043824;"ignorable";"MAR"
108;-1,18958993654634;0,467007047186884;-1,71295902619;1,01177672846502;0,685740374579089;0,0768525681992897;0,0400458954176122;0,0873850983255784;0,103115815916996;0,0449921270645348;"spm";"MAR"
108;-1,18789237553165;0,449471652893157;-1,8615823289206;0,952864992181989;0,685519857346067;NA;NA;NA;NA;NA;"tseng";"MAR"
108;-1,32127063542633;0,468220463863232;-1,6605222925582;0,68947722587173;0,686247324857904;0,169281715064187;0,0426172913501614;0,166069405494478;0,145994200601798;0,0837685433450591;"class";"MAR"
108;-1,26917956617183;0,459391203116488;-1,57993069926859;1,01522837909049;0,683350797855548;0,172727807903533;0,0603729949993209;0,214881950359076;NA;0,073655043571315;"spsp";"MAR"
109;-1,47631062739151;0,518736564653513;-1,32712837281379;1,16590578671836;0,728607628383598;0,184682562736324;0,0427918432179117;0,252863703417181;0,0970846707852921;0,0415371604935549;"ignorable";"MAR"
109;-1,48326666991488;0,518139883087584;-1,30746411373796;1,16389027546366;0,726848151252249;0,0802585878877831;0,0402719104070928;0,0917867504541325;0,0972839758566716;0,0444554223770573;"spm";"MAR"
109;-1,60413859790313;0,529646392449447;-0,837597692522766;0,943671604881013;0,728607628383598;NA;NA;NA;NA;NA;"tseng";"MAR"
