"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
17;-1,19704081350528;0,49991301962227;-1,56511000093331;1,19171673502401;0,728175166315193;0,0594052003088211;0,0140080728672186;0,0815845016950809;0,0313207300166313;0,0132216905240853;"ignorable";"MAR"
17;-1,19447882028461;0,500698196929904;-1,57676078601518;1,18390464528451;0,726709384405884;0,0251780987036316;0,0129394275719042;0,0290105690457537;0,0307683052593926;0,0141136778584422;"spm";"MAR"
18;-1,11938818390348;0,487397096895158;-1,59675003212026;1,21408459922598;0,730864082539124;0,0603842271206239;0,0141093808873869;0,0831286352025007;0,0318356931001719;0,0134730067211998;"ignorable";"MAR"
18;-1,11779598238767;0,49044050829966;-1,5948703822816;1,21606867096771;0,732493066999565;0,0254210131541443;0,0130584011092546;0,0295402275420882;0,0305259521701277;0,0142574314066268;"spm";"MAR"
19;-1,16344839712119;0,518660982863313;-1,53426301453699;1,21935924652887;0,68369718843409;0,059854044647434;0,013180942349516;0,0826214736564754;0,0314388196315525;0,0125594176417977;"ignorable";"MAR"
19;-1,15758099679043;0,516391389395995;-1,53469055039285;1,21663056493466;0,683128356279554;0,0236360039166608;0,0121724582358246;0,027435680240428;0,0327334717123031;0,0141982127333872;"spm";"MAR"
20;-1,25739303916107;0,494422345134462;-1,47938469584311;1,21084037644272;0,693155909554099;0,0596097745024623;0,0132100595202089;0,0821547696659694;0,0313532705228105;0,012555187108248;"ignorable";"MAR"
20;-1,25675685651403;0,495716911073079;-1,48110274786336;1,20925155470352;0,696453055610132;0,0240505781885579;0,0123050372925028;0,0277205851080708;0,0321105027874874;0,0140717687182382;"spm";"MAR"
21;-1,28386719505392;0,499893002102599;-1,40528902342925;1,18794843363191;0,721601874345434;0,0590906208095966;0,0139076218926691;0,0813427806549987;0,0313255600699531;0,0131413688896122;"ignorable";"MAR"
21;-1,27868709594944;0,497276743598098;-1,4142858986716;1,18917164711053;0,720250812562425;0,0248246709256535;0,0128444104757169;0,0287832085290523;0,0310436649954237;0,0141236713407932;"spm";"MAR"
22;-1,25602488707403;0,506592738011561;-1,36880615699274;1,21232237038412;0,704103091821322;0,0598427910621438;0,0134869577760212;0,0824939629753825;0,0314977171955789;0,0127415712984538;"ignorable";"MAR"
22;-1,25940767957353;0,506092198727209;-1,37531125062762;1,20893599182539;0,70628027341138;0,0243530462608186;0,0124680180165756;0,0281255032709908;0,0316643817659849;0,0140778949116405;"spm";"MAR"
23;-1,16633307029464;0,502974806685355;-1,55492265258201;1,20445311385128;0,715296543836912;0,0596392672630541;0,0136537364180729;0,0821844069403373;0,0314484614329411;0,0129539911530318;"ignorable";"MAR"
23;-1,16610757619264;0,506528312173651;-1,55569413684068;1,2041573572706;0,715016904357451;0,0245842693271951;0,0126148059445348;0,0284943608150803;0,0312748653901145;0,0140874587876791;"spm";"MAR"
24;-1,14234035095985;0,52167981285942;-1,49883244168944;1,26586212265438;0,70120629938793;0,0621027457097834;0,0135405867756875;0,0856925546069268;0,0325405894797522;0,0129302735749051;"ignorable";"MAR"
24;-1,14214110484102;0,521004362353838;-1,5022368086199;1,26576047968373;0,700896349898834;0,0244492143150996;0,0124851868498012;0,0282232462307765;0,0319029751938252;0,0142364102489334;"spm";"MAR"
25;-1,19232480819306;0,477905227076612;-1,5542691703901;1,21213208240478;0,713631335513736;0,0601333319316243;0,0140355475314867;0,0827992654150353;0,0316256170065408;0,0132411613660167;"ignorable";"MAR"
25;-1,17884735981833;0,474976827677056;-1,56083484825657;1,21102501043083;0,714048457313817;0,0249669186719279;0,0129233417478898;0,0289064261032507;0,0313153533560974;0,0143117783042396;"spm";"MAR"
26;-1,13980200991116;0,493049656626433;-1,57892816748812;1,26521088137733;0,697685112820469;0,0619157490764544;0,0131416897771437;0,0854867060551211;0,0323821006008758;0,0126757177837666;"ignorable";"MAR"
26;-1,13605588987612;0,494450096792568;-1,57396263564709;1,26547337362114;0,697943524595964;0,0241193237749586;0,0121866669128816;0,027858996863094;0,0320377713040339;0,0141085608242401;"spm";"MAR"
27;-1,14603840594768;0,491053654183516;-1,44849074365295;1,24680961378759;0,704319305787745;0,0614288652533628;0,0139149084720786;0,0846523734247571;0,032319978283805;0,0130160724116708;"ignorable";"MAR"
27;-1,14987051315697;0,492913178014539;-1,43868677795334;1,25025059803253;0,703008338693661;0,0246166609413231;0,0127311761597359;0,028328654883956;0,0318077340370279;0,0142471197814956;"spm";"MAR"
28;-1,19799356261749;0,49249843317289;-1,44160814341449;1,23478663887456;0,714320320114263;0,0609948731363019;0,0138608567638964;0,0840208867111072;0,0319776649857392;0,0129799466855704;"ignorable";"MAR"
28;-1,1829912129243;0,492321007144117;-1,46567882430891;1,2345896267735;0,715258685271457;0,0248319267811819;0,0128006886288808;0,0285954520823554;0,0312623673403152;0,01412801464536;"spm";"MAR"
29;-1,17908352131411;0,49265208400355;-1,64799771666801;1,20932258594828;0,70736959387841;0,059665297757491;0,0135748680286948;0,0823082648732527;0,0313766331428397;0,0128206024875057;"ignorable";"MAR"
