"";"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
"230";15;-1,23718309088326;0,527822924787464;-1,66265665310615;0,63101460113513;0,706301788787241;0,0544299668456289;0,0275174786188449;0,0616202120292342;0,0315481953765305;0,0217761486340599;"hybrid";"MAR"
"231";16;-1,28447969710083;0,470411578197295;-1,07089588017212;2,29824565281395;0,707642654124579;0,0547411982859772;0,0292612226618547;0,0640084564837005;0,11478635847265;0,0226056575104295;"spm";"MAR"
"232";16;-1,10093377865097;0,469130680120712;-1,49087901112841;0,566336721072473;0,710606499488654;0,0549704690173576;0,0293837783976643;0,0642765428161905;0,0283164017745294;0,0226991711973621;"hybrid";"MAR"
"233";17;-1,30292901252271;0,526362210336689;-1,50698044057064;2,29700460311853;0,720133745855647;0,055118932321789;0,0282753352504827;0,0628065994512633;0,115057866100524;0,0221908765433924;"spm";"MAR"
"234";17;-1,1232478858381;0,512082519607444;-1,55191303608183;0,534747941937811;0,722990371489174;0,0553375778969586;0,0283874954578615;0,0630557244522365;0,0267370801470368;0,022291220122372;"hybrid";"MAR"
"235";18;-1,59317648268379;0,493864534375589;-1,22220575610734;2,23703842883061;0,734144503691294;0,0558118085796366;0,0281930386041054;0,0627983084639691;0,111905580734925;0,0221779740638807;"spm";"MAR"
"236";18;-1,21465973080656;0,49298371173825;-1,46094192256241;0,515208542224929;0,735514297863301;0,0559159176081393;0,0282456379722347;0,0629154606777278;0,0257605010619577;0,0222165891570991;"hybrid";"MAR"
"237";19;-1,1673373870962;0,507897231238383;-1,17962421932957;2,23900496543062;0,717372580652845;0,055137935392249;0,0289916166671437;0,0641061379105335;0,111787686596255;0,022668523529719;"spm";"MAR"
"238";19;-1,21069336978377;0,499313680525888;-1,53148500495302;0,585193564075871;0,703367391273998;0,0540614467447599;0,0284256100009954;0,0628545916701967;0,0292595957333474;0,0222201842687565;"hybrid";"MAR"
"239";20;-1,25742189949556;0,516542940248314;-1,79599352808364;2,27338239422371;0,697822756043073;0,0532491737828144;0,0264413059649976;0,0610884426182746;0,11370505245677;0,0216027893833541;"spm";"MAR"
"240";20;-1,51660483006194;0,516143980488131;-1,43012086587201;0,539520597606414;0,697005399216661;0,0531868018443285;0,0264103347717292;0,0610168839340353;0,0269753177276255;0,0215718919579416;"hybrid";"MAR"
"241";21;-0,932524527285414;0,509578226635644;-1,34234343315339;2,42468359678107;0,737859833296051;0,0559389957547851;0,0282330783404546;0,0640136238002664;0,121143848801566;0,0225765469409521;"spm";"MAR"
"242";21;-1,12389867403582;0,509588117134905;-1,57922297799448;0,550458356636649;0,741848282003828;0,0562413694488713;0,0283856899779493;0,0643596442679633;0,0275231513537506;0,0227002565209114;"hybrid";"MAR"
"243";22;-0,766541592765259;0,46754932220152;-1,77257252645738;2,27625977681147;0,747389023542082;0,0569760135364484;0,0285106064397013;0,0647600469951497;0,11405348616169;0,0228910126311932;"spm";"MAR"
"244";22;-1,22299395901008;0,468657825262006;-1,50065470249687;0,485488361066146;0,762462488957419;0,0581251144498912;0,0290856120780293;0,0660661067815446;0,0242735328460694;0,0233520604372623;"hybrid";"MAR"
"245";23;-0,943406723365536;0,480933525200522;-1,53529832509549;2,39605883966333;0,742323092202884;0,0575585570105518;0,0297619267120183;0,0666056049717445;0,119707003162719;0,0235413022048404;"spm";"MAR"
"246";23;-1,08926420763224;0,471009978592396;-1,60130906882381;0,598632533564818;0,74653124194368;0,0578848503682943;0,0299306428560049;0,0669831840141309;0,0299314036844791;0,0236787371024822;"hybrid";"MAR"
"247";24;-1,41364722834334;0,483702284926878;-1,5479664199915;2,18611655232584;0,747465286092164;0,0580849123659636;0,0302371776386942;0,0677926972703312;0,109214783329669;0,0239494932791515;"spm";"MAR"
"248";24;-1,58145220791868;0,491306655480801;-1,35742113162714;0,468736556946816;0,733544002892305;0,0570030939942197;0,0296740206361264;0,0665300570096194;0,0234360921540311;0,0235047980445517;"hybrid";"MAR"
"249";25;-1,18891351006114;0,54396729069305;-1,58010848173564;2,31765973562964;0,691503433390709;0,0546153107105089;0,0279733311638529;0,0624975029302631;0,115862304981556;0,0220924139448855;"spm";"MAR"
"250";25;-1,52816990420788;0,543046879272111;-1,16307534009055;0,575305756475468;0,69426879242703;0,0548337106151494;0,0280851976848271;0,062747417722287;0,0287660070954117;0,0221766475920401;"hybrid";"MAR"
"251";26;-0,991461539002493;0,475671550976049;-1,74423219892216;2,34828820291777;0,712920787441528;0,0559976624874215;0,0289962692919649;0,0639271916117848;0,117251374532089;0,0225893492514523;"spm";"MAR"
"252";26;-1,33804632229949;0,472287274341716;-1,53574567748821;0,492877852238617;0,717577124638415;0,056363396153803;0,0291856503770248;0,0643447163296098;0,0246448854433181;0,022737242444777;"hybrid";"MAR"
"253";27;-1,16371768841996;0,466073175231181;-1,58583968400956;2,20476909120652;0,676736608802376;0,0526834295138835;0,026663639829467;0,0608980996105961;0,110486606775774;0,0215368976094464;"spm";"MAR"
"254";27;-0,703115699536549;0,469836269791847;-1,78771352461593;0,520487006640831;0,675650304701137;0,0525988384924407;0,0266208345571419;0,0608003347874165;0,0260253246230701;0,0214951158517525;"hybrid";"MAR"
"255";28;-1,21637310036913;0,469746968087417;-1,82486873494727;2,11143583062468;0,695212418633666;0,0536934284292821;0,0276883404123796;0,061662538705032;0,105585606705046;0,0217922720022252;"spm";"MAR"
"256";28;-1,46944354483938;0,471696045195689;-1,74904432579474;0,543514421567147;0,688059776055842;0,0531410029344009;0,0274034710915825;0,0610281219690962;0,02717363765651;0,0215649226822733;"hybrid";"MAR"
"257";29;-1,46954590152555;0,511698113028947;-1,32807841528638;2,17078410321802;0,721855942343241;0,0555132580685346;0,0287413031495771;0,0634350260167415;0,108444212345161;0,022426719394999;"spm";"MAR"
"258";29;-0,739086807376464;0,518423950653065;-1,55130135392633;0,44470625090981;0,716288638565509;0,0550851129936745;0,0285196362300471;0,0629457824319938;0,0222341602272107;0,022254164691908;"hybrid";"MAR"
"259";30;-0,918661026103956;0,520953104037421;-2,22318123748677;2,25826659934809;0,715379856935627;0,0544150040778723;0,0276175051395314;0,0614052649949876;0,112613437245952;0,0216872019987129;"spm";"MAR"
"260";30;-1,05238737137191;0,518853346825957;-1,73449464892684;0,514000621793209;0,724838228781501;0,0551344233869243;0,0279826465150652;0,0622170757977792;0,0256989895558586;0,0219746265249854;"hybrid";"MAR"
"261";31;-1,24843605246716;0,468994598101788;-1,68934400583972;2,26702533831129;0,722945816367361;0,0558245864955857;0,0282590783536893;0,063317789719056;0,113225832553458;0,0223803250739269;"spm";"MAR"
"262";31;-1,03919486863994;0,465780739970377;-1,58741005692036;0,562479432195386;0,716810031032283;0,0553507912679127;0,0280192313873527;0,0627803959783619;0,028123987534896;0,0221839812861544;"hybrid";"MAR"
"263";32;-0,986717037672167;0,472797953261706;-1,87826213322154;2,33470918096828;0,695024531075426;0,0532959069808331;0,0271653858265626;0,0608412795423322;0,116802222731479;0,0215240086718115;"spm";"MAR"
"264";32;-1,18248719828172;0,475556321713207;-1,80848587235991;0,475554643968923;0,702360789217545;0,0538584536195724;0,0274520893406592;0,0614834486771611;0,0237777698467205;0,0217373146534975;"hybrid";"MAR"
"265";33;-1,28493549246355;0,493536152007079;-1,47013084235305;2,30718001549812;0,716916736886933;0,0558158862426554;0,0279128015152573;0,0630096726801277;0,115090349992586;0,0222107358597506;"spm";"MAR"
"266";33;-1,07434281609863;0,498727254399372;-1,65744437920583;0,501237759535668;0,71201665484631;0,055434364985764;0,0277220136135629;0,0625789780926458;0,0250616306610935;0,0220571985452109;"hybrid";"MAR"
"267";34;-1,30107297834727;0,524010641103743;-1,05672430733048;2,18593729811649;0,665448813003604;0,051801523541519;0,0273278151875117;0,0598702177439225;0,109397972952243;0,0211472009991084;"spm";"MAR"
"268";34;-1,39053043200214;0,525770452752058;-1,43240301318262;0,589707568166925;0,672717269493476;0,0523673291299456;0,027626306951227;0,0605241513082775;0,0294848485297862;0,0213808593862421;"hybrid";"MAR"
"269";35;-1,41397106868233;0,491854020536884;-1,18275031874171;2,24607507299691;0,697124415154231;0,0534558252583013;0,0262054043472209;0,0608022398696366;0,112336753701989;0,021495382519833;"spm";"MAR"
"270";35;-1,15956865602584;0,498792164079563;-1,466720898498;0,467820263226795;0,704783660875263;0,0540431341800982;0,0264933202937659;0,0614702653284779;0,0233908469091958;0,0217293385692497;"hybrid";"MAR"
"271";36;-1,34322977166568;0,534586456323939;-1,34208104277217;2,34066137307113;0,740808203180765;0,0569453371222852;0,0281678520537243;0,0649166665328906;0,116981553209508;0,0229478238861944;"spm";"MAR"
"272";36;-1,15632048288976;0,53076117479834;-1,27292445117158;0,505858522714012;0,743975659172728;0,0571888159769595;0,028288286962492;0,0651942030819749;0,0252922828370578;0,0230477460819375;"hybrid";"MAR"
"273";37;-0,977771837478837;0,491091662748094;-1,45805504870409;2,4550943325004;0,695052758088474;0,0535305825517786;0,0278917847156011;0,0613913294159131;0,122617569106613;0,0216984699694109;"spm";"MAR"
"274";37;-0,939352203364614;0,485963496153918;-1,57109109829181;0,602900839036404;0,702463894996549;0,0541013616051681;0,0281891863601573;0,0620459261105351;0,0301456190965733;0,0219305392750832;"hybrid";"MAR"
"275";38;-1,31277187663931;0,527710540099003;-1,46129866885683;2,30109146020024;0,702961599211276;0,0543163022325128;0,0284333773582907;0,0636566536668446;0,115087750466005;0,0224998924882996;"spm";"MAR"
"276";38;-1,46192996477158;0,528012614121434;-1,34132886604389;0,536850472507515;0,708795479890419;0,0547670728968025;0,0286693457430675;0,0641849402519626;0,0268437378932459;0,0226877372820973;"hybrid";"MAR"
"277";39;-0,72088852698926;0,513590897882081;-2,25328750592899;2,35336584799337;0,681872036784414;0,0522034229936793;0,0276414518368922;0,0606435255835598;0,118031298657595;0,0214329556756248;"spm";"MAR"
"278";39;-1,41957406025071;0,516896008785594;-1,57851748867264;0,529537803038839;0,681630313588226;0,0521849095690919;0,0276316504162637;0,060622027527903;0,0264783868755042;0,0214267522785228;"hybrid";"MAR"
"279";40;-1,12215051537107;0,466834739957653;-1,45912237245448;2,41184557717932;0,751159525903086;0,0576878985719709;0,0298020649643496;0,0672344242403169;0,120407007882584;0,0237564771114849;"spm";"MAR"
"280";40;-1,16483407725071;0,472506067897136;-1,43789528108252;0,485576416237305;0,73656354627737;0,056566948988779;0,0292229729978266;0,0659279710513354;0,0242774448122142;0,0232926305975415;"hybrid";"MAR"
"281";41;-0,997585713969849;0,498505000007032;-1,80719207259253;2,36550597513837;0,713323156341713;0,0544700045071616;0,0272267548078753;0,0621077139102048;0,118095875700027;0,0219499699765661;"spm";"MAR"
"282";41;-1,24551414815981;0,497472712545745;-1,65276718061945;0,537764489177619;0,710459913480825;0,0542513418572477;0,0271174679348149;0,061858378671011;0,0268876732223798;0,0218633163467771;"hybrid";"MAR"
"283";42;-1,42791138809981;0,558065641597741;-1,26269303343499;2,37975136905299;0,725910931361141;0,0556368020415908;0,0284278116517637;0,0642718513104169;0,119301607080388;0,0226608297103116;"spm";"MAR"
"284";42;-1,27861432303439;0,551483795475613;-1,29779129478866;0,496706297887642;0,724015747172502;0,0554915473584785;0,0283535930727006;0,064104044707232;0,0248359217535376;0,0226032984323881;"hybrid";"MAR"
"285";43;-0,809834133574629;0,463131240280383;-1,82538545488002;2,23832247987388;0,728883528661984;0,055191930699285;0,0285847200421167;0,0639655765051152;0,112101160647301;0,0225810808248555;"spm";"MAR"
"286";43;-0,981413426126424;0,457683425684304;-1,45991117853147;0,483470033957691;0,728144184032498;0,0551359464526128;0,0285557205205566;0,0639006900852323;0,0241731406788811;0,0225789293042167;"hybrid";"MAR"
"287";44;-1,21055041298756;0,543851170955015;-1,89847926584614;2,19585025384986;0,747275215210047;0,057941605528735;0,0287823621199994;0,0664269613014978;0,109613326592696;0,0234411187401468;"spm";"MAR"
"288";44;-1,47531323163641;0,538968632918989;-1,62088191946323;0,507196829505125;0,740179976159733;0,0573914606228401;0,0285090789853624;0,0657962439475876;0,0253596686467376;0,0232206243035893;"hybrid";"MAR"
"289";45;-1,21397779770736;0,507126337483395;-1,28839749661473;2,27642868198942;0,687464110548904;0,0525319065598509;0,0263346981749633;0,0601227415522209;0,11372683581085;0,0212562696907428;"spm";"MAR"
"290";45;-1,43109295112505;0,503685555105221;-1,46339051332038;0,514479394618937;0,681148093332498;0,0520492419113267;0,0260927452297143;0,0595703623679597;0,0257232026715028;0,0210602744549466;"hybrid";"MAR"
"291";46;-1,1764754030379;0,498362773777407;-2,08733790736018;2,21138945323075;0,680930366052502;0,052912640261136;0,0265640467073526;0,0600699154243796;0,110496344908588;0,0211955510508007;"spm";"MAR"
"292";46;-1,2181062609078;0,494362765196711;-1,58628556603059;0,499339140633126;0,683729287927814;0,0531301216839047;0,0266732359800695;0,0603168024052863;0,0249672567393884;0,0212838419628927;"hybrid";"MAR"
"293";47;-1,49690264313923;0,491245297142829;-0,925131650942967;2,26116776341319;0,682266507822042;0,0521642055143838;0,0258404930410328;0,0593140768861194;0,113185633751245;0,0209543637862116;"spm";"MAR"
"294";47;-1,3249677518455;0,501241859030508;-1,47483761172313;0,4937523820977;0,683641514804486;0,052269314710348;0,0258925654032014;0,0594335882258571;0,0246873753035137;0,0209979124495342;"hybrid";"MAR"
"295";48;-1,44780104876922;0,474251844886911;-1,43103782193914;2,21261775758269;0,713528888066726;0,0546338982418378;0,0270432080053097;0,061547114442401;0,110755956312649;0,0217050453278174;"spm";"MAR"
"296";48;-1,29705339285033;0,476762257757928;-1,57395452646593;0,525389318080623;0,716816900066198;0,0548856538437482;0,0271678257628063;0,0618307186981021;0,0262695608289433;0,0218123398670957;"hybrid";"MAR"
"297";49;-1,28197703215851;0,493619678198849;-1,64026076813426;2,24687180540404;0,698888041860974;0,0534404662359247;0,0274360860899856;0,0619344628885982;0,112191201757961;0,0219026339679969;"spm";"MAR"
"298";49;-0,846374451621489;0,487255334701911;-1,77897672578959;0,561643121750592;0,693906270793063;0,0530595193870838;0,0272405173885935;0,0614929750622654;0,0280815942522957;0,0217256458945654;"hybrid";"MAR"
"299";50;-1,43930210410734;0,492712957894636;-1,37490340561687;2,38483272890085;0,709050922948691;0,0546354888305479;0,0281753171599031;0,0638049641830974;0,119094434708721;0,0225384034867001;"spm";"MAR"
"300";50;-1,55212140670597;0,483942430301915;-1,67307423631349;0,430705366897364;0,72687363888388;0,0560087927790984;0,0288835105768728;0,0654087546116758;0,0215348302352376;0,0231014482138944;"hybrid";"MAR"
"301";51;-1,40965809342452;0,490240791143403;-1,58991108306476;2,27669793292134;0,691847777283507;0,0534867743795242;0,0278598323077641;0,0623970327588451;0,1137266427627;0,0220595477532781;"spm";"MAR"
"302";51;-1,28319061515398;0,494642133323202;-1,50552772845179;0,567979240125372;0,685037360491454;0,0529602607284665;0,0275855853968299;0,0617828080382962;0,0283982308281395;0,0218396706879423;"hybrid";"MAR"
"303";52;-0,69189918189593;0,541434459612794;-2,07877539051091;2,34018460350141;0,713964041408851;0,0562186312889074;0,0288381815888213;0,0653763738778457;0,116827519576513;0,0230428315802173;"spm";"MAR"
"304";52;-1,42677756443142;0,54215410688118;-1,40061834279308;0,439077830442077;0,714515960337491;0,0562620883656245;0,0288604742446856;0,0654269112253173;0,0219539928556808;0,0230606065811921;"hybrid";"MAR"
"305";53;-1,22649873945047;0,48675981697622;-1,52971406384248;2,34441515705981;0,69617836461325;0,0544336148834918;0,0284946413932516;0,0648843217551326;0,117137556214883;0,0229264003671479;"spm";"MAR"
"306";53;-1,24532361634992;0,476517470787751;-1,42121237821267;0,520778686973319;0,693340724108297;0,0542116536223069;0,0283784900980683;0,0646197525397123;0,0260379417732457;0,022834445543312;"hybrid";"MAR"
"307";54;-0,418364379276855;0,495290481882999;-2,24794862494072;2,30604092818785;0,728319629697028;0,0572997536749666;0,02875970843536;0,0649784188625325;0,115449501395043;0,0229621713608799;"spm";"MAR"
"308";54;-1,01381542712679;0,504573344454222;-1,58647582351365;0,495201520871433;0,726104523996813;0,0571254810147917;0,0286722377829553;0,0647807934796919;0,0247593468053804;0,0228942157973747;"hybrid";"MAR"
"309";55;-1,52286300720278;0,498067926051521;-1,39355374194074;2,24096080573126;0,717335337063629;0,055095231409815;0,0280986307459914;0,0636557188068571;0,111830016916005;0,0225055030241349;"spm";"MAR"
"310";55;-1,26770989745459;0,503501842024014;-1,50633292077912;0,461416291803049;0,709095930678403;0,0544623896864915;0,0277758847459079;0,0629245546885753;0,0230714726406713;0,0222458865787376;"hybrid";"MAR"
"311";56;-1,15403031580636;0,492016629754778;-1,60584197195766;2,27420115331265;0,684548372856601;0,0521910907874135;0,0259210119965203;0,0590302356553776;0,113616925487373;0,0208490868110034;"spm";"MAR"
"312";56;-1,02299507482846;0,494387586468049;-1,62102920304982;0,484803276486105;0,686614419271804;0,0523486091718803;0,0259992437985966;0,0592083946463162;0,0242396891222345;0,0209119897929868;"hybrid";"MAR"
"313";57;-1,1580150486587;0,468502181857006;-1,82125521337365;2,23767853231907;0,740672144294809;0,0573262354629632;0,0296931133559773;0,0658809590913638;0,111892963401546;0,0232825293342716;"spm";"MAR"
"314";57;-1,16766493280549;0,477377449761456;-1,60963591288806;0,549745674457997;0,740937742202638;0,057346791965265;0,0297037609770179;0,0659045831699694;0,0274861420598016;0,0232910236867456;"hybrid";"MAR"
"315";58;-0,944342002583898;0,505149996729166;-2,07302215664203;2,28934496580526;0,718870056015377;0,0557251429409004;0,0287927380993195;0,0648406833669429;0,114611827216494;0,0229178519875582;"spm";"MAR"
"316";58;-1,17729979222602;0,499655736736487;-1,56918562625107;0,58197476058364;0,714718768246223;0,055403317895423;0,0286264554997042;0,064466220523166;0,0290981550850966;0,0227833908029466;"hybrid";"MAR"
"317";59;-1,28555461571229;0,456846703143773;-1,91528180250168;2,26026781002113;0,701347466633397;0,0546158146938276;0,028335380394845;0,0628934592669671;0,112968361446983;0,0222001567264257;"spm";"MAR"
"318";59;-1,33480784879356;0,451970079375686;-1,50915523922392;0,520064857238705;0,699300133001455;0,0544563797418689;0,0282526635662779;0,0627098629614743;0,0260031061136578;0,022134798628185;"hybrid";"MAR"
"319";60;-1,35118117949384;0,413961995531756;-1,15406940569404;2,24161927304722;0,736575137158773;0,0577445049892736;0,0292094751859802;0,0650697279659919;0,112199378688288;0,0229500857424166;"spm";"MAR"
"320";60;-1,23792791874838;0,411892348784679;-1,48277812842034;0,574743091575943;0,73373937253023;0,0575221921790885;0,0290970206517064;0,0648192131243697;0,0287375420482245;0,0228617176792961;"hybrid";"MAR"
"321";61;-0,869376402259366;0,449323494671787;-1,30620671570469;2,26860031282177;0,664698491578771;0,0508473776024211;0,0262678149480083;0,0588915913205785;0,113330615758796;0,0208221274391854;"spm";"MAR"
"322";61;-1,05099176881316;0,45704870786113;-1,39054599751024;0,529102975951978;0,662486335024031;0,0506781511627979;0,026180394000925;0,0586955916950406;0,0264540245363839;0,020743359011419;"hybrid";"MAR"
"323";62;-0,903866517226188;0,537024579755034;-2,05712721198003;2,33657459593377;0,698594560047738;0,0535912179783132;0,0268771730781683;0,0606363871521173;0,116778695796562;0,0214292320238118;"spm";"MAR"
"324";62;-1,15456646793427;0,530879444902132;-1,4662135392347;0,475173982048671;0,696411923992071;0,0534237190132374;0,0267931546952303;0,0604468718203868;0,0237587380996242;0,0213688589678435;"hybrid";"MAR"
"325";63;-1,37972559446168;0,509095197421339;-1,429900917206;2,26287943858975;0,738113357789784;0,0562011372551181;0,0283292022668069;0,0644409772167449;0,113236111008878;0,0227786768583455;"spm";"MAR"
"326";63;-0,97429097112056;0,50468616529027;-1,71193380183583;0,440348093436628;0,737457414897448;0,0561511927195677;0,028304026771999;0,0643837097256454;0,0220167562185962;0,0227585684133288;"hybrid";"MAR"
"327";64;-1,43934352728489;0,501404615643691;-1,3748551480732;2,2510195289974;0,720623828085116;0,0563034674517975;0,0281941415747648;0,0648600632121126;0,1125973501663;0,0229034936239953;"spm";"MAR"
"328";64;-1,33230313135301;0,500757713217599;-1,43299969546993;0,543885940530221;0,729415209488883;0,0569903485905456;0,0285381008125764;0,0656513317460113;0,0271942944124504;0,0231817567255228;"hybrid";"MAR"
"329";65;-1,38756829524464;0,458733583075527;-1,31481638551872;2,27538699552414;0,643205165070888;0,0491382704862851;0,02452583978628;0,0561666260571935;0,113753028751746;0,0198452429117962;"spm";"MAR"
"330";65;-1,14782088245063;0,460360921011092;-1,47741918233437;0,587273521973856;0,646135668885476;0,0493621400931941;0,0246375799847302;0,0564225263022491;0,029364396500307;0,0199420832124848;"hybrid";"MAR"
"331";66;-1,50298539129323;0,515235858213406;-1,56983263388351;2,14407382958995;0,654722962515517;0,0495143668830438;0,025884218086095;0,0574565452580118;0,106988565865659;0,0203041924155774;"spm";"MAR"
"332";66;-1,29119590825542;0,518242380209319;-1,57172717923872;0,517285307738197;0,658352161863969;0,0497887925802369;0,0260276913843407;0,0577750092728057;0,0258644068852538;0,0204124037984457;"hybrid";"MAR"
"333";67;-1,36023601980744;0,513762053518991;-1,48596557922199;2,17299965355856;0,737058544616459;0,0572449788574482;0,0299468843753097;0,0663239311101726;0,108539217806822;0,0234507218532702;"spm";"MAR"
"334";67;-1,56874168940699;0,499381296959953;-1,46679739059435;0,609871030360812;0,734301517267054;0,0570308371922578;0,029834865616882;0,06607582276467;0,0304931666111964;0,0233599341733956;"hybrid";"MAR"
"335";68;-1,61722929662177;0,4722681859455;-1,01672448901684;2,15166526670651;0,75241430894227;0,0584810713678695;0,0291486353354477;0,0669766993803877;0,107563450910508;0,0236920672842931;"spm";"MAR"
"336";68;-1,33012624652568;0,470136014682417;-1,36972308483109;0,437194857103221;0,755167996817855;0,0586950993115906;0,0292553135548543;0,0672218207875871;0,0218604907053155;0,0237614871054628;"hybrid";"MAR"
"337";69;-1,09961166441144;0,534396590189904;-1,24694392313398;2,27567802934714;0,692283752789222;0,0533308401324567;0,0266678962920103;0,0604583828141946;0,113573682831858;0,0213668188591194;"spm";"MAR"
"338";69;-1,30660138021353;0,530941257974764;-1,33026101007412;0,535565164630853;0,68703097610624;0,0529261805860488;0,0264655498225776;0,0599996441947937;0,0267780527166755;0,021201695116026;"hybrid";"MAR"
"339";70;-1,47638129353911;0,462173585573955;-1,30816428005629;2,21495276690411;0,743307317526226;0,0575817763271629;0,0291773329336793;0,0655168610063553;0,110933891471211;0,023161135788677;"spm";"MAR"
"340";70;-1,28153023661606;0,46251629137764;-1,56876137650839;0,498825459407513;0,732625660842891;0,0567542966541537;0,0287580414381039;0,0645753469736229;0,0249412377740357;0,0228276341112078;"hybrid";"MAR"
"341";71;-1,71382531358965;0,494052365250696;-0,896275900075195;2,18037032266235;0,74658010442053;0,0584455163160045;0,0298164124945244;0,0669132611049998;0,109122738304057;0,0236471285091425;"spm";"MAR"
"342";71;-1,76146061798463;0,491391768251162;-1,22635181195364;0,46576108895044;0,737341591466287;0,0577222748399772;0,0294474423295742;0,0660852456164379;0,023288429426084;0,0233401628099349;"hybrid";"MAR"
"343";72;-1,34063054778871;0,53081642540016;-1,39347866505902;2,31333480483974;0,673547142261819;0,0519238038224001;0,0264660403934898;0,0600081813692516;0,115835954033963;0,02121549234101;"spm";"MAR"
"344";72;-1,05746489139745;0,535840729401229;-1,37006436311543;0,497610132217832;0,67346424190903;0,0519174116686026;0,0264627826442332;0,0600007936695677;0,0248794540734939;0,021211893295182;"hybrid";"MAR"
"345";73;-0,80370179693449;0,494003062157236;-1,96173463792327;2,35688077831847;0,655809366966721;0,0511434981950039;0,0258976148582491;0,0583858701398365;0,118049577511986;0,0206362903165043;"spm";"MAR"
"346";73;-1,1098016934189;0,488390834413346;-1,54929505866302;0,555554772191764;0,660286778501216;0,0514926670723002;0,0260744258114534;0,0587844870257659;0,0277772247419204;0,0207762959583602;"hybrid";"MAR"
"347";74;-1,06099336705058;0,547402051405996;-1,62157374922269;2,30268982882707;0,689376607402077;0,0525568297013398;0,0275569381849645;0,0606187410677493;0,114968767121131;0,021419346843516;"spm";"MAR"
"348";74;-1,21821040457967;0,547579979235496;-1,56305379958123;0,507124748627729;0,689577951002976;0,0525721792719191;0,0275649865596066;0,0606364450818697;0,0253562219249529;0,0214241591892865;"hybrid";"MAR"
"349";75;-0,954701452017117;0,513911063282042;-1,95205424235255;2,20967585436004;0,702039022471874;0,0542852054794885;0,0272775343268745;0,0622396773645331;0,110442116341328;0,0220024547801451;"spm";"MAR"
"350";75;-0,983463307871092;0,519358802953225;-1,50602487566385;0,501340366323402;0,700812515294472;0,0541903657568787;0,0272298786392686;0,0621309401867139;0,025066541407718;0,0219648533175338;"hybrid";"MAR"
"351";76;-1,16416404873966;0,556280417614003;-1,07445920151817;2,29248797293438;0,655369748664531;0,0505448007188704;0,0256470130661802;0,0577078911398772;0,11462187714107;0,0203773669957937;"spm";"MAR"
"352";76;-0,947404729434253;0,549285269436019;-1,42938987926264;0,527743395071456;0,653812043158065;0,0504246631180417;0,02558605363087;0,0575707283442661;0,0263877908128166;0,0203325481521763;"hybrid";"MAR"
"353";77;-1,13868797597251;0,492051028685741;-1,37507271115807;2,23741254431367;0,737617095166885;0,0557933417082398;0,0283709944529822;0,0635091749340957;0,11204783032115;0,0224295342303143;"spm";"MAR"
"354";77;-1,32100077611232;0,489355127798789;-1,50581905380732;0,586214576887202;0,741710267058234;0,0561029396054592;0,0285284281405374;0,0638615900574374;0,0293116445871158;0,0225488962193663;"hybrid";"MAR"
"355";78;-1,1880296583342;0,54678835969302;-1,62104392970982;2,28976571041683;0,692139535948764;0,0525471539404656;0,0277178355885668;0,0613403067859854;0,114596110858185;0,0216711518059673;"spm";"MAR"
"356";78;-1,003342945875;0,545200792960402;-1,72544980546872;0,501380588545513;0,690137309343497;0,0523951448339891;0,0276376532093978;0,061162860350842;0,0250674289911921;0,0216094117501172;"hybrid";"MAR"
"357";79;-0,770157250332911;0,520269736024904;-1,76306937668314;2,20805000547388;0,703713927639781;0,0556668624739718;0,0290190302287391;0,0648644228403239;0,11037759831086;0,0229290681164717;"spm";"MAR"
"358";79;-1,11925359930106;0,522539377238799;-1,57743768399894;0,549562347385412;0,700574265268562;0,0554185011001259;0,0288895597490109;0,0645750263560179;0,0274778239086076;0,0228259329387873;"hybrid";"MAR"
"359";80;-1,19184211766514;0,454474891132251;-1,50771218924017;2,30036325417777;0,654144665984505;0,0498264388384069;0,0261846094457675;0,0574331247287453;0,114992126927088;0,0203081277161;"spm";"MAR"
"360";80;-1,27023548018787;0,455781617471568;-1,49108102611153;0,556184853303385;0,656724374283548;0,0500229361631717;0,0262878720140871;0,0576596200420176;0,0278118672739907;0,0203832083001674;"hybrid";"MAR"
"361";81;-0,714362481496559;0,514880513904302;-1,78955102533097;2,29401990239515;0,709064020768781;0,054801586055118;0,0277159501159652;0,0629825341755268;0,114383816481083;0,0222677971783182;"spm";"MAR"
"362";81;-1,0433382703546;0,518923036589884;-1,51246593237819;0,517352271759858;0,711177110074467;0,0549648909030434;0,0277985394060416;0,0631702198321105;0,0258675319766322;0,0223337052712552;"hybrid";"MAR"
"363";82;-1,42053596324311;0,492254433590537;-0,757353602803736;2,22859074481362;0,715468664320792;0,0547793896644085;0,0277581141386706;0,0635087378563931;0,111346292487024;0,0224436380832292;"spm";"MAR"
"364";82;-1,36275567849441;0,493813440541512;-1,36981328855739;0,45663295030708;0,710624162878076;0,0544084734476164;0,0275701596652722;0,0630787139943151;0,0228323943438409;0,0222943153979312;"hybrid";"MAR"
"365";83;-1,69860322631292;0,563384408468939;-0,955885613882235;2,20407038214743;0,710001937444284;0,0545934451926743;0,0277563220845343;0,0632591147127523;0,110242964127837;0,0223562883167586;"spm";"MAR"
