"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
65;-1,29366301393484;0,479085992405493;-1,61277171057265;0,929382393131301;0,677916819238291;0,208569298392158;0,0495084568756368;0,220157952126633;0,1007871411956;0,0896213646308938;"class";"MNAR3"
65;-1,34025314001147;0,49453780274057;-1,64893662228477;1,11872290189319;0,661656213525351;0,207765865988441;0,0676977937325822;0,249292221410709;NA;0,0713975525624745;"spsp";"MNAR3"
66;-1,41574645587617;0,454797157213685;-1,19070141044544;1,13555412478284;0,786354302909026;0,191456194098072;0,0598008156131247;0,263772282611121;0,104178041018877;0,0479599065809944;"ignorable";"MNAR3"
66;-1,41721371933684;0,412455098095866;-1,20308272672184;1,12316640385701;0,799040515929315;0,101750567989153;0,0564782744178469;0,128869529850101;0,08849448459462;0,0462250207609116;"spm";"MNAR3"
66;-1,40962311781725;0,414388685340395;-1,40446465715081;0,981414375719374;0,786354302909026;NA;NA;NA;NA;NA;"tseng";"MNAR3"
66;-1,36337179732313;0,413290065418651;-1,24882604634704;0,950389872021893;0,791968025845633;0,234978885321214;0,0604016007438426;0,236881307633978;0,107487115675271;0,0772620688816123;"class";"MNAR3"
66;-1,37588648191441;0,426233418606941;-1,3051174306843;1,13555412478284;0,772954515147659;0,230194565114695;0,083233847350345;0,2801279209977;NA;0,0967435277913149;"spsp";"MNAR3"
67;-1,17199235255537;0,521657050004052;-1,71722464452379;1,17089974392833;0,750872227556859;0,192779701880646;0,0517939001205266;0,26499662461626;0,103110586856228;0,0428326106129014;"ignorable";"MNAR3"
67;-1,17335803231568;0,518035526883968;-1,75421573602183;1,16365999723584;0,749750652355792;0,0946143309529574;0,0487269300428636;0,116491563123508;0,0943122598397537;0,0442807450777925;"spm";"MNAR3"
67;-1,26038496521611;0,474225632874035;-1,67371969207692;1,00403708948095;0,750872227556859;NA;NA;NA;NA;NA;"tseng";"MNAR3"
67;-1,26317340326704;0,509832633774433;-1,76057716115062;0,942550301652822;0,750522572215577;0,21835270009997;0,051597647381576;0,225440992567836;0,102555846029179;0,0758975577444656;"class";"MNAR3"
67;-1,1227474198761;0,512338273702687;-1,81671342845634;1,17089974392833;0,757852036251206;0,223350212655033;0,0737482565017393;0,276597045057325;NA;0,0872391740078566;"spsp";"MNAR3"
68;-1,31172295760809;0,528444522409694;-1,50783001962424;1,14311472798013;0,711717133072505;0,187465753172174;0,0564386801493688;0,259652148794463;0,0998173569285893;0,0452417669487511;"ignorable";"MNAR3"
